text,label
"crews are closing up a sinkhole that opened in a busy intersection in sebastopol. public works crews and a private subcontractor began the repairs on thursday, at the intersection of bodega and dutton avenues. a five-inch hole",0
the european championship final in 2024 was played on july 14. the sporting news provides everything you need to know.,1
"(marketscreener.com) new york, july 18, 2024 /prnewswire/ -- pomerantz llp is investigating officers and directors of napco security technologies inc. &nbsp;. investors who have continuously held shares since november 2022 are advised to contact danielle peyton at newaction@pomlaw.com&nbsp;or 646-581-9980, ext.&nbsp;7980. ...https://www.marketscreener.com/quote/stock/napco-security-technologi-10252/news/pomerantz-law-firm-investigates-officers-and-directors-of-napco-security-technologies-inc-nssc-fo-47415878/?utm_medium=rss&utm_content=20240718",1
"lexaria bioscience (nasdaq:lexx & #8211; get free report) announced its quarterly earnings data on Friday. the company reported ($0.13) earnings per share for the quarter, lacked the consensus estimate of ($0.09) by ($0.04), reports. the business had revenue of $0.08 million for the quarter, compared to the consensus estimate of $0.15 million. lexaria bioscience trading down [&#8230;]",0
"toronto &#8212; when cathie wood scans the global technology sector, one innovation stands out, even as its proliferation creates new opportunities. artificial intelligence, the u.s. tech investment maven said, is &#8220;the biggest catalyst&#8221; for the innovation she sees taking place across the five major areas funded by her firm, ark invest. those areas of focus [&#8230;]",1
"(wiwsport) -en prélude aux jeux olympiques de paris 2024, le ministère de la jeunesse, des sports et de la culture a annoncé que les athlètes sénégalais qualifiés seront prochainement reçus par le président de la république. le vendredi 12 juillet 2024, le ministère de la jeunesse, des sports et de la culture a annoncé que les [&#8230;]cet article a été initialement publié sur wiwsport : site n°1 de l'actualité sportive du sénégal (wiwsport.com).article source : jeux olympiques paris 2024 : les athlètes sénégalais seront reçus par diomaye faye",1
"tech. sgt. mico arenas, a crew chief assigned to the 92nd aircraft maintenance squadron, sprints toward a vehicle during a no-notice nuclear operational readiness inspection at fairchild air force base, washington, july 17, 2024. air mobility command's inspector general team conducted the no-notice nori from july 16 - xx, during which the 92nd air refueling wing and 141st arw received same-day notification of the evaluation of the base's capability to perform as a nuclear support unit. various capabilities at fairchild afb enable units to generate and provide, when directed, specially trained...",1
Technology engineer sam johnson received a new trial by the nevada supreme court in a case with his agreement with Kaisergranat entertainment.,0
"anz boss shayne elliott has dealt with several challenges at the bank, but a social problem he has in mind is to burden young generations disproportionately.",0
"broomfield, colo. und london (ots/prnewswire) - - neue zusammenarbeit ermöglicht dem hartree centre den zugang zu quantinuums hochleistungs-quantencomputern der h-serie über die cloud und vor ort- maßgeschneiderte bildungsprogramme werden die fähigkeiten und das verständnis der wissenschaftler für quantentechnologien verbessern- es wird erwartet, dass die partnerschaft fortschritte in bereichen wie quantenchemie, computergestützte biologie, künstliche intelligenz und cybersicherheit vorantreibt und so zu wirtschaftlichem wachstum und wissenschaftlichen durchbrüchen beiträgtquantinuum...",1
"photo: the health ministry in the hamas-run gaza strip said at least 92 people had been killed, more than half of them women and children, and 300 wounded in a strike on the al-mawasi camp aimed at assassinating hamas commander  mohammed deif, the head of the ezzedeen al-qassam brigades, the military wing of hamas. this is reportedly the [&#8230;]",0
"~ connectm common stock to trade on nasdaq on july 15, 2024 under ticker ""cntm"" ~ marlborough, ma / accesswire / july 12, 2024 / connectm technology solutions, inc. (""connectm""), a technology compa...",1
"(nasdaq:agae & #8211; get free report) was the recipient of a significant increase in short-term interest rates during the month of June. from June 30 there were short interest rates of 207,600 shares, a growth of 150,7% from June 15 total 82,800 shares. around 1.7% of the company&#8217; the shares are [&#8230;]",1
"( marketscreener. com) reaffirms commitment to regaining compliance with the nyse american continued listing standardsminneapolis, mn, july 16, 2024 - - foxo technologies inc. & nbsp; , describe that it has received an official bill of noncompliance from nyse regulation stating that the company is not in compliance with section 1003 of the company guide since it. .. https: / / www. marketscreener. com / quote / stock / foxo - technologies - inc - 118392357 / news / foxo - technologies - iraqi national congress - announces - receipt - of - notice - of - non - compliance - with - new york stock exchange - continued - listing - req - 47394518 /? utm_medium = rss & utm_content = 20240716",0
